id,unknown_cnr,bankssts_cnr,caudalanteriorcingulate_cnr,caudalmiddlefrontal_cnr,cuneus_cnr,entorhinal_cnr,fusiform_cnr,inferiorparietal_cnr,inferiortemporal_cnr,isthmuscingulate_cnr,lateraloccipital_cnr,lateralorbitofrontal_cnr,lingual_cnr,medialorbitofrontal_cnr,middletemporal_cnr,parahippocampal_cnr,paracentral_cnr,parsopercularis_cnr,parsorbitalis_cnr,parstriangularis_cnr,pericalcarine_cnr,postcentral_cnr,posteriorcingulate_cnr,precentral_cnr,precuneus_cnr,rostralanteriorcingulate_cnr,rostralmiddlefrontal_cnr,superiorfrontal_cnr,superiorparietal_cnr,superiortemporal_cnr,supramarginal_cnr,frontalpole_cnr,temporalpole_cnr,transversetemporal_cnr,insula_cnr
24157-m204-nis19-10672,7.762164711040793,8.960697778701865,11.426365101151003,7.0305413870153854,6.432981975391818,9.625881842233548,7.996425745707715,7.576937538067278,9.501140292104592,5.720175705126539,5.276101897671381,8.028751378953014,6.501418907016007,8.527302679611374,10.60584441144606,8.581336607027751,3.893249114413477,7.819172187212188,9.733794530513418,7.70666816109418,5.726595287812159,4.926469055250383,8.253059571625418,4.214958506598348,6.934099954318276,12.551322195779735,9.75478960700229,8.356372272475694,6.101526862186788,7.040874603498968,8.011231282022521,9.408413462746882,12.864715452770113,3.849471966418074,7.3023003463445155
24157-m204-nis20-10672,6.525882633410622,8.264791133977933,11.074079087741355,7.603213074953276,6.527889762253792,6.389621937509311,7.653935017375561,8.469686893045424,8.438698339320359,6.322660387478749,6.458802076908436,7.384646693445127,6.269294263071511,7.319460706256459,9.355338875121397,7.783388288022163,4.832347064079195,8.42518969231019,10.07365020057012,8.532924016429437,6.40488802743481,5.208609745430906,8.724721965051176,4.800362134043486,7.429286334821252,11.756641974138674,9.972772630549612,9.151095548770213,6.649515452247323,7.165517009305602,8.670613186084514,11.197550215631363,9.585107559275912,4.430788067413502,7.880018850264757
